"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 29 20:07:35 UTC 2026","Thu Jan 29 20:07:49 UTC 2026","14000","","debian11-container","","","","QA 715","PCP QA Test No. 715

Basic checkout of the Perl pmdasimple implementation.



Copyright (c) 2013 Red Hat.



"
"passed","Thu Jan 29 20:17:51 UTC 2026","Thu Jan 29 20:17:51 UTC 2026","0","","debian11-container","","","","QA 884","PCP QA Test No. 884

libpcp_web qa



Copyright (c) 2016 Red Hat.  All Rights Reserved.

"
"passed","Thu Jan 29 20:19:03 UTC 2026","Thu Jan 29 20:19:12 UTC 2026","9000","","ubuntu1804-container","","","","QA 1055","PCP QA Test No. 1055

Check PMCD state change notification, aka PMCD_ADD_AGENT



This one checks sample.dynamic.meta.pmdesc.type ... see also qa/854



Copyright (c) 2016 Red Hat, Inc.



"
"passed","Thu Jan 29 19:26:36 UTC 2026","Thu Jan 29 19:26:36 UTC 2026","0","","debian11-container","","","","QA 267","PCP QA Test No. 267

this tests for memory leaks in pmNewContext->pmDestroyContext loops



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:43:01 UTC 2026","Thu Jan 29 19:43:01 UTC 2026","0","","ubuntu1804-container","","","","QA 482","PCP QA Test No. 482

exercise pmlogsummary ""-B"" option (display value distribution in bins)



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:38:28 UTC 2026","Thu Jan 29 19:38:28 UTC 2026","0","","ubuntu1804-container","","","","QA 431","PCP QA Test No. 431

Derived metrics and PM_TYPE_STRING and PM_TYPE_AGGREGATE



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:11:18 UTC 2026","Thu Jan 29 20:11:26 UTC 2026","8000","","ubuntu1804-i386-container","","","","QA 812","PCP QA Test No. 812

pmlogextract with config file and various instance specifications



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:35:22 UTC 2026","Thu Jan 29 19:35:42 UTC 2026","20000","","debian11-container","","","","QA 304","PCP QA Test No. 304

exercise recording session control in pmlooger



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:34:22 UTC 2026","Thu Jan 29 19:34:30 UTC 2026","8000","","ubuntu2004-container","","","","QA 355","PCP QA Test No. 355

try to reproduce bug #517713



Copyright (c) 2015 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:35:44 UTC 2026","Thu Jan 29 19:35:55 UTC 2026","11000","","ubuntu2004-container","","","","QA 391","PCP QA Test No. 391

Interp mode (similar to qa/091, but with valgrind) (see also 330)



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:22:44 UTC 2026","Thu Jan 29 20:22:44 UTC 2026","0","","debian11-container","","","","QA 973","PCP QA Test No. 973

Exercise the zswap PMDA using the running kernel.



Copyright (c) 2014,2016 Red Hat.



"
"passed","Thu Jan 29 19:36:33 UTC 2026","Thu Jan 29 19:36:40 UTC 2026","7000","","ubuntu1804-i386-container","","","","QA 358","PCP QA Test No. 358



pmie fails for metric with instance domain containing one instance

... also some string constant exercises for embedded escapes



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:24:58 UTC 2026","Thu Jan 29 20:25:00 UTC 2026","2000","","ubuntu1804-i386-container","","","","QA 1070","PCP QA Test No. 1070

Exercise pmrep csv / sheet2pcp / pmrep csv roundtrip compatibility.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Jan 29 19:35:26 UTC 2026","Thu Jan 29 19:35:30 UTC 2026","4000","","ubuntu2004-container","","","","QA 388","PCP QA Test No. 388

Interp mode (similar to qa/090, but with valgrind) (see also 329)



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:56:39 UTC 2026","Thu Jan 29 20:56:40 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1593","PCP QA Test No. 1593

check -t > 1day after XTB has gone away



Copyright (c) 2025 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:22:30 UTC 2026","Thu Jan 29 20:22:30 UTC 2026","0","","ubuntu1804-container","","","","QA 1103","PCP QA Test No. 1103

scalar() function for derived metrics



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:54:27 UTC 2026","Thu Jan 29 20:54:27 UTC 2026","0","","debian11-container","","","","QA 1520","PCP QA Test No. 1520

time_t on 32-bit platforms



Copyright (c) 2024 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:59:07 UTC 2026","Thu Jan 29 19:59:16 UTC 2026","9000","","debian11-container","","","","QA 639","PCP QA Test No. 639

pmnsadd concurrency issues - pv #826904



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:53:08 UTC 2026","Thu Jan 29 20:53:08 UTC 2026","0","","ubuntu2004-container","","","","QA 1807","PCP QA Test No. 1807

Exercise the pmseries_import script.



Copyright (c) 2025 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:19:57 UTC 2026","Thu Jan 29 20:19:57 UTC 2026","0","","ubuntu2004-container","","","","QA 1092","PCP QA Test No. 1092

Check pmGetVersion()



Copyright (c) 2015 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:13:17 UTC 2026","Thu Jan 29 20:13:17 UTC 2026","0","","ubuntu2004-container","","","","QA 937","PCP QA Test No. 937

derived metrics - unary negation



Copyright (c) 2017 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:33:11 UTC 2026","Thu Jan 29 20:33:18 UTC 2026","7000","","ubuntu1804-container","","","","QA 1249","PCP QA Test No. 1249

pmiectl - cond-create



see qa/1248 for the pmlogctl version of this test



Copyright (c) 2020 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:47:18 UTC 2026","Thu Jan 29 19:47:27 UTC 2026","9000","","debian11-container","","","","QA 467","PCP QA Test No. 467

Check dynamic metrics work with PMAPI clients - DSO PMDA version

pmdumptext test from 210



Copyright (c) 2009,2011 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:18:35 UTC 2026","Thu Jan 29 20:18:35 UTC 2026","0","","ubuntu1804-container","","","","QA 1034","PCP QA Test No. 1034

Exercise the named PMDA Install/Remove processes.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Jan 29 20:36:30 UTC 2026","Thu Jan 29 20:36:35 UTC 2026","5000","","ubuntu2004-container","","","","QA 1351","PCP QA Test No. 1351

Exercise asynchronous namespace change notification from

PMDAs through to PMAPI clients.



Copyright (c) 2018 Red Hat.



"
"passed","Thu Jan 29 21:02:37 UTC 2026","Thu Jan 29 21:02:37 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1809","PCP QA Test No. 1809

Exercise 'vllm bench' JSON converter script (vllmbench2pcp).



Copyright (c) 2025 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 20:57:24 UTC 2026","Thu Jan 29 20:57:45 UTC 2026","21000","","ubuntu1804-container","","","","QA 1888","PCP QA Test No. 1888

test pmda opentelemetry labels



Note: if anything gets added or changed in qa/opentelemetry/samples directory,

then this test (and all tests in group pmda.opentelemetry) will need to be remade.



Copyright (c) 2025 Red Hat.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:44:12 UTC 2026","Thu Jan 29 20:44:12 UTC 2026","0","","debian11-container","","","","QA 1331","PCP QA Test No. 1331

Exercise pkg-config support for core PCP libraries.



Copyright (c) 2017 Red Hat.



"
"passed","Thu Jan 29 19:14:47 UTC 2026","Thu Jan 29 19:14:51 UTC 2026","4000","","debian11-container","","","","QA 137","PCP QA Test No. 137

exercise dbpmda



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:13:58 UTC 2026","Thu Jan 29 20:13:58 UTC 2026","0","","ubuntu2004-container","","","","QA 946","PCP QA Test No. 946

Test using pmfind to find pmcd servers using the avahi

discovery mechanism



Copyright (c) 2014 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:01:08 UTC 2026","Thu Jan 29 19:01:08 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 021","PCP QA Test No. 021

test pmgenmap handling of comments



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:20:27 UTC 2026","Thu Jan 29 19:20:27 UTC 2026","0","","debian11-container","","","","QA 197","PCP QA Test No. 197

pmNewContext used to leak file descriptors across an exec()

The close-on-exec flag is now set to prevent this.



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:39:45 UTC 2026","Thu Jan 29 20:39:47 UTC 2026","2000","","ubuntu2004-container","","","","QA 1421","PCP QA Test No. 1421

comparing input archive and pmlogreduce output archive in terms

of metadata and metric values, for both V2 and V3 archives



valgrind variant, see qa/1420 for the non-valgrind variant



Copyright (c) 2022 Ken McDonell.  All Rights Reserved.



check-group-include: pmdumplog

"
"passed","Thu Jan 29 21:08:22 UTC 2026","Thu Jan 29 21:08:22 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1990","PCP QA Test No. 1990

Exercise various pcp-buddyinfo(1) command options.



Copyright (c) 2023 Oracle and/or its affiliates.

DO NOT ALTER OR REMOVE COPYRIGHT NOTICES OR THIS FILE HEADER.



"
"passed","Thu Jan 29 19:44:18 UTC 2026","Thu Jan 29 19:44:19 UTC 2026","1000","","ubuntu1804-container","","","","QA 521","PCP QA Test No. 521

pmie unit scale factors and predefined macro tests



Copyright (c) 2012 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:12:23 UTC 2026","Thu Jan 29 19:12:29 UTC 2026","6000","","debian11-container","","","","QA 109","PCP QA Test No. 109

check out pmclient and pmclient_fg (live mode)



Copyright (c) 2016 Red Hat.

Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"skipped","Thu Jan 29 21:02:28 UTC 2026","Thu Jan 29 21:02:29 UTC 2026","1000","","debian11-container","","","","QA 1724","PCP QA Test No. 1724

Exercise the bpftrace PMDA - authentication



"
"passed","Thu Jan 29 20:05:09 UTC 2026","Thu Jan 29 20:05:18 UTC 2026","9000","","ubuntu2004-container","","","","QA 788","PCP QA Test No. 788

Exercise the Nginx PMDA Install/Remove.



Copyright (c) 2015-2016 Red Hat.



"
"passed","Thu Jan 29 20:48:34 UTC 2026","Thu Jan 29 20:48:48 UTC 2026","14000","","debian11-container","","","","QA 1397","PCP QA Test No. 1397

Test pmdasmart (S.M.A.R.T Data collection) metrics



Copyright (c) 2018 Red Hat.



"
"passed","Thu Jan 29 20:36:03 UTC 2026","Thu Jan 29 20:36:03 UTC 2026","0","","ubuntu2004-container","","","","QA 1340","PCP QA Test No. 1340

Exercise pmcd agent fencing.



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 20:45:04 UTC 2026","Thu Jan 29 20:45:10 UTC 2026","6000","","ubuntu2004-container","","","","QA 1544","PCP QA Test No. 1544

Exercise pmproxy per-context state



Copyright (c) 2019 Red Hat.



"
"passed","Thu Jan 29 19:14:53 UTC 2026","Thu Jan 29 19:14:53 UTC 2026","0","","debian11-container","","","","QA 143","PCP QA Test No. 143

pmnsdel fails for x.x



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:08:29 UTC 2026","Thu Jan 29 20:08:30 UTC 2026","1000","","debian11-container","","","","QA 722","PCP QA Test No. 722

Exercise various python mechanisms for setting sources

(hosts, archives) via the pmOptions class interfaces.



Copyright (c) 2015-2016 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 19:42:39 UTC 2026","Thu Jan 29 19:42:39 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 449","PCP QA Test No. 449

basic multi-threaded checkout



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:03:02 UTC 2026","Thu Jan 29 20:03:07 UTC 2026","5000","","ubuntu1804-container","","","","QA 720","PCP QA Test No. 720

Exercise the pmParseHostAttrsSpec API family

"
"passed","Thu Jan 29 20:26:10 UTC 2026","Thu Jan 29 20:26:14 UTC 2026","4000","","ubuntu1804-container","","","","QA 1146","PCP QA Test No. 1146

mutual exclusion for pmlogger init script?

this version is not using systemctl (see 1147 for dual)



Copyright (c) 2019 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:05:41 UTC 2026","Thu Jan 29 20:05:42 UTC 2026","1000","","debian11-container","","","","QA 687","PCP QA Test No. 687

pmlogger -C checkout

see qa/1275 for the man page part of this test



Copyright (c) 2018 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:57:50 UTC 2026","Thu Jan 29 19:58:40 UTC 2026","50000","","ubuntu2004-container","","","","QA 667","PCP QA Test No. 667

checks basic pcp2graphite functionality



Copyright (c) 2015-2019 Red Hat, Inc.



seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Jan 29 20:02:04 UTC 2026","Thu Jan 29 20:02:11 UTC 2026","7000","","ubuntu1804-container","","","","QA 712","PCP QA Test No. 712

Exercise encrypted communications between pmcd/clients



Debugging notes:

When this fails in TLS negotiation it is very hard to debug.

There is special debugging magic between libpcp and libssl

that needs to be activated.

1. add -D auth,tls,desperate to /etc/pcp/pmcd/pmcd.options

2. run this test

3. start dredging through /var/log/pmcd/pmcd.log.prev (.prev will

be the one that was active when this test was run) ... in

particular look for blocks of diagnostics that begin

Received Record or Sent Record these are the dumps of the TLS

handshake messages (including the cipher negotiations and the

certificates)



Copyright (c) 2012-2013,2022 Red Hat.

Copyright (c) 2023 Ken McDonell.



"
"passed","Thu Jan 29 20:50:41 UTC 2026","Thu Jan 29 20:50:42 UTC 2026","1000","","ubuntu2004-container","","","","QA 1671","PCP QA Test No. 1671

test replay of multi-archive corrupted archives

related RHBZ#1673053



Copyright (c) 2019 Red Hat.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:46:10 UTC 2026","Thu Jan 29 20:46:10 UTC 2026","0","","debian11-container","","","","QA 1357","PCP QA Test No. 1357

Verify podman PMDA memory accesses using valgrind.



Copyright (c) 2018,2021 Red Hat.



"
"passed","Thu Jan 29 20:01:55 UTC 2026","Thu Jan 29 20:01:57 UTC 2026","2000","","ubuntu1804-container","","","","QA 706","PCP QA Test No. 706

Interleaved pmLookupDesc() and pmFetch() across multiple PMDAs ...

trying to reproduce PMDA failure on www.sgi.com



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 20:19:13 UTC 2026","Thu Jan 29 20:19:23 UTC 2026","10000","","ubuntu1804-container","","","","QA 1058","PCP QA Test No. 1058

Basic checkout of the bash PMDA.



Copyright (c) 2016 Red Hat.



"
"passed","Thu Jan 29 19:48:10 UTC 2026","Thu Jan 29 19:48:11 UTC 2026","1000","","debian11-container","","","","QA 497","PCP QA Test No. 497

pmlogconf error handling



Copyright (c) 2014 Red Hat.

Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 20:48:22 UTC 2026","Thu Jan 29 20:48:22 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1437","PCP QA Test No. 1434

Exercise KVM PMDA ./Upgrade script.



Copyright (c) 2019 Red Hat.



"
"skipped","Thu Jan 29 20:50:54 UTC 2026","Thu Jan 29 20:50:54 UTC 2026","0","","debian11-container","","","","QA 1454","PCP QA Test No. 1454

pmlogrewrite - metric value change rules



non-valgrind variant, see qa/1459 for the valgrind variant



Copyright (c) 2023 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:43:09 UTC 2026","Thu Jan 29 19:43:09 UTC 2026","0","","ubuntu2004-container","","","","QA 481","PCP QA Test No. 481

check pmlogrewrite config parser - global and indom clauses



Copyright (c) 2011 Ken McDonell.  All Rights Reserved.



"
"passed","Thu Jan 29 19:17:23 UTC 2026","Thu Jan 29 19:17:23 UTC 2026","0","","ubuntu1804-container","","","","QA 206","PCP QA Test No. 206

interpolate mode and archives with gaps and mark records



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
"passed","Thu Jan 29 19:40:45 UTC 2026","Thu Jan 29 19:40:45 UTC 2026","0","","debian11-container","","","","QA 404","PCP QA Test No. 404

exercise pmUnpackEventRecords() and pmFreeEventResult()



Copyright (c) 2010 Ken McDonell.  All Rights Reserved.



"
"skipped","Thu Jan 29 20:31:02 UTC 2026","Thu Jan 29 20:31:02 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1178","PCP QA Test No. 1178

Exercise the BCC PMDA tcpperpid module - install, remove and values.



Copyright (c) 2018 Red Hat.



"
"passed","Thu Jan 29 20:44:19 UTC 2026","Thu Jan 29 20:44:25 UTC 2026","6000","","ubuntu1804-container","","","","QA 1458","PCP QA Test No. 1458

Exercise access pmproxy with secure.enabled = false



The main purpose of this is to test that the component works correctly

when secure.enabled = false; we can expect the https URLs to fail.



See https://github.com/performancecopilot/pcp/issues/1490

"
"passed","Thu Jan 29 20:38:15 UTC 2026","Thu Jan 29 20:38:15 UTC 2026","0","","ubuntu1804-i386-container","","","","QA 1274","PCP QA Test No. 1274

Test support for labels and help text in pmlogextract.

Specifically: test simply copying an archive containing labels and help text.



Copyright (c) 2018 Red Hat.  All Rights Reserved.



"
"passed","Thu Jan 29 21:02:50 UTC 2026","Thu Jan 29 21:02:51 UTC 2026","1000","","ubuntu1804-i386-container","","","","QA 1828","

Copyright (c) 2022 Red Hat.  All Rights Reserved.



PCP QA Test No. 1828

test hinv.map.scsi_id and multipath stats

Uses linux/scsi-map-root.tar.xz. To remake, use qa/linux/mkfakesys.sh

and then create the tarball with tar cJf ~/src/pcp/qa/linux/scsi-map-root.tgz \

proc sys/block sys/devices/{pci*,pseu*,virt*}

seq=`basename $0`

echo ""QA output created by $seq""

"
"passed","Thu Jan 29 19:17:34 UTC 2026","Thu Jan 29 19:17:39 UTC 2026","5000","","ubuntu1804-container","","","","QA 224","PCP QA Test No. 224

This used to cause a core dump for pmcd



Copyright (c) 1995-2002 Silicon Graphics, Inc.  All Rights Reserved.



"
